date,ticker,pattern,score,structure,volume,readiness,regime,accum_ratio,volume_ratio,height_pct,touches,hold_return,hold_win,mfe,mae,market_return,market_beat,traded,trade_return,exit_reason
2024-01-02,F,bull_flag,22.2,9.9,6.7,5.6,bull_high,0.538,0.65,14.0,0,-0.06239608147192832,False,0.0024957940435117454,-0.07570729460173076,0.0074661267694420275,False,False,,no_trigger
2024-01-02,GEN,ascending_triangle,22.2,7.1,9.8,5.3,bull_high,0.846,0.47,8.0,4,0.006173012448963178,True,0.03615543271414445,-0.019400305511161897,0.0074661267694420275,False,True,-0.026421854008060852,stop
2024-01-02,DTE,bull_flag,22.1,6.2,8.6,7.3,bull_high,0.615,0.47,7.3,0,-0.056581957451618425,False,0.0,-0.05961628421677212,0.0074661267694420275,False,False,,no_trigger
2024-01-02,DELL,volatility_compression,22.1,8.6,10.3,3.3,bull_high,0.692,0.54,13.3,0,0.03781892441068724,True,0.07269797480423601,-0.003608235545290217,0.0074661267694420275,True,True,-0.004359070688013,time
2024-01-02,DTE,volatility_compression,22.1,6.2,8.6,7.3,bull_high,0.615,0.47,7.3,0,-0.056581957451618425,False,0.0,-0.05961628421677212,0.0074661267694420275,False,False,,no_trigger
2024-01-02,CAT,bull_flag,22.1,11.5,5.7,4.9,bull_high,0.538,0.65,16.0,0,-0.03384312920011856,False,0.02579840936859945,-0.03970325711821521,0.0074661267694420275,False,False,,no_trigger
2024-01-02,CAT,volatility_compression,22.1,11.5,5.7,4.9,bull_high,0.538,0.65,16.0,0,-0.03384312920011856,False,0.02579840936859945,-0.03970325711821521,0.0074661267694420275,False,False,,no_trigger
2024-01-02,DOW,volatility_compression,22.0,7.6,6.4,7.9,bull_high,0.538,0.61,9.8,0,-0.043391096929999984,False,0.005287306854955709,-0.0512306645054561,0.0074661267694420275,False,False,,no_trigger
2024-01-02,EQIX,symmetrical_triangle,21.9,6.2,7.5,8.3,bull_high,0.615,0.61,6.3,5,-0.007430046138740876,False,0.026290872484501904,-0.02276226794621783,0.0074661267694420275,False,True,-0.023766448438781174,stop
2024-01-02,ALGN,volatility_compression,21.8,14.5,2.1,5.2,bull_high,0.462,0.39,25.0,0,-0.015288891214713995,False,0.0696157151578436,-0.05049507850643897,0.0074661267694420275,False,True,-0.04602301150575283,stop
2024-01-02,CRH,volatility_compression,21.8,7.4,9.0,5.4,bull_high,0.615,0.57,11.2,0,0.019020534779538467,True,0.042234416992591894,-0.01542601846229108,0.0074661267694420275,True,True,-0.024014230655202917,stop
2024-01-02,ALGN,bull_flag,21.6,13.9,2.5,5.2,bull_high,0.462,0.39,22.9,0,-0.015288891214713995,False,0.0696157151578436,-0.05049507850643897,0.0074661267694420275,False,True,-0.04602301150575283,stop
2024-01-02,CF,volatility_compression,21.6,8.8,2.9,10.0,bull_high,0.462,0.55,11.0,0,-0.07398736203891809,False,0.033854577353862325,-0.08026585733102642,0.0074661267694420275,False,True,-0.0367352218341741,stop
2024-01-02,TECH,volatility_compression,21.6,13.2,2.5,6.0,bull_high,0.462,0.43,19.8,0,-0.08682012894018187,False,0.0003922434359329152,-0.09388071063062498,0.0074661267694420275,False,False,,no_trigger
2024-01-02,GILD,volatility_compression,21.5,5.5,6.7,9.3,bull_high,0.538,0.65,8.8,0,0.03383139834530313,True,0.03502683727129763,-0.013747736185046988,0.0074661267694420275,True,True,0.030776804188502593,time
2024-01-02,GD,volatility_compression,21.5,6.0,9.6,5.9,bull_high,0.615,0.67,5.0,0,-0.036910019539695305,False,0.0070892966365170285,-0.04415324005509158,0.0074661267694420275,False,False,,no_trigger
2024-01-02,FSLR,bull_flag,21.4,9.7,5.5,6.1,bull_high,0.538,0.48,15.4,0,-0.12863908575836724,False,0.008875739644970349,-0.14934914492996487,0.0074661267694420275,False,False,,no_trigger
2024-01-02,CEG,symmetrical_triangle,21.4,14.5,3.5,3.4,bull_high,0.538,0.47,24.1,5,-0.03099554076194655,False,0.0187187097489796,-0.05246736847989475,0.0074661267694420275,False,False,,no_trigger
2024-01-02,APD,volatility_compression,21.3,2.5,10.7,8.1,bull_high,0.692,0.59,5.9,0,-0.04360284476187548,False,0.004742624245796412,-0.05514701677720413,0.0074661267694420275,False,False,,no_trigger
2024-01-02,BRK-B,ascending_triangle,21.3,9.0,3.8,8.5,bull_high,0.462,0.92,11.4,3,-0.007705419053275708,False,0.020133696462858452,-0.011323397420418324,0.0074661267694420275,False,True,-0.008198507853691028,time
2024-01-02,HWM,volatility_compression,21.3,6.0,9.1,6.2,bull_high,0.615,0.7,4.6,0,-0.00037322124476557583,False,0.0431050839867575,-0.019219971162317773,0.0074661267694420275,False,True,-0.028219894391409706,stop
2024-01-02,CSX,bull_flag,21.2,6.4,9.4,5.5,bull_high,0.615,0.6,6.7,0,-0.007216888212480788,False,0.009815458751448292,-0.013279218781118374,0.0074661267694420275,False,False,,no_trigger
2024-01-02,GEN,volatility_compression,21.2,6.1,9.8,5.3,bull_high,0.846,0.47,6.2,0,0.006173012448963178,True,0.03615543271414445,-0.019400305511161897,0.0074661267694420275,False,True,-0.026421854008060852,stop
2024-01-02,CHD,volatility_compression,21.2,5.5,10.0,5.7,bull_high,0.692,0.65,6.0,0,0.038400751439294334,True,0.046080954659468265,-0.0182009374532206,0.0074661267694420275,True,True,0.02709500850486868,time
2024-01-02,CSX,volatility_compression,21.2,6.4,9.4,5.5,bull_high,0.615,0.6,6.7,0,-0.007216888212480788,False,0.009815458751448292,-0.013279218781118374,0.0074661267694420275,False,False,,no_trigger
2024-01-02,EQIX,bull_flag,21.0,6.0,8.2,6.8,bull_high,0.615,0.61,4.7,0,-0.007430046138740876,False,0.026290872484501904,-0.02276226794621783,0.0074661267694420275,False,False,,no_trigger
2024-01-02,HWM,bull_flag,20.9,6.0,8.7,6.2,bull_high,0.615,0.7,5.7,0,-0.00037322124476557583,False,0.0431050839867575,-0.019219971162317773,0.0074661267694420275,False,True,-0.028219894391409706,stop
2024-01-02,DXCM,volatility_compression,20.9,7.1,8.3,5.5,bull_high,0.615,0.4,8.9,0,0.016283169694443433,True,0.06958843298766193,-0.03070318244141612,0.0074661267694420275,True,True,-0.03938437253354388,stop
2024-01-02,BKR,symmetrical_triangle,20.9,7.0,9.1,4.8,bull_high,0.692,0.53,7.8,5,-0.09520985644753632,False,0.004995853746362133,-0.11431069946221484,0.0074661267694420275,False,False,,no_trigger
2024-01-02,DOC,volatility_compression,20.8,8.5,4.3,7.9,bull_high,0.5,0.54,11.4,0,0.01519754448956534,True,0.05724398107624484,-0.022796311500361877,0.0074661267694420275,True,True,-0.027656312348367185,time
2024-01-02,GNRC,volatility_compression,20.8,8.5,8.6,3.6,bull_high,0.615,0.39,11.4,0,-0.08598119183127328,False,0.0,-0.10051096720877029,0.0074661267694420275,False,False,,no_trigger
2024-01-02,ES,bull_flag,20.7,6.0,8.6,6.0,bull_high,0.615,0.5,8.8,0,-0.1372301910621515,False,0.018433906319266447,-0.14053882648108917,0.0074661267694420275,False,True,-0.031590031590031487,stop
2024-01-02,FFIV,ascending_triangle,20.7,7.6,10.0,3.1,bull_high,0.692,0.44,8.9,4,0.011401858264894482,True,0.015620490149769406,-0.02485605449704109,0.0074661267694420275,True,False,,no_trigger
2024-01-02,BAX,bull_flag,20.6,7.1,8.7,4.8,bull_high,0.615,0.73,10.8,0,0.002331706556923052,True,0.09430076552337363,-0.01683923608751281,0.0074661267694420275,False,True,0.042860899290034116,target
2024-01-02,CTAS,flat_base,20.6,8.2,9.2,3.1,bull_high,0.615,0.83,9.9,0,-0.004681931011748408,False,0.002856144446952147,-0.028918374698456262,0.0074661267694420275,False,False,,no_trigger
2024-01-02,HWM,flat_base,20.5,6.0,8.2,6.2,bull_high,0.615,0.7,5.6,0,-0.00037322124476557583,False,0.0431050839867575,-0.019219971162317773,0.0074661267694420275,False,True,-0.028219894391409706,stop
2024-01-02,ABBV,three_soldiers,20.5,6.0,8.5,6.0,bull_high,0.615,0.72,3.6,0,0.01866984989637621,True,0.028208592020734446,-0.0072234710456944295,0.0074661267694420275,True,True,0.01866984989637621,time
2024-01-02,CINF,three_soldiers,20.5,3.5,7.0,10.0,bull_high,0.538,0.74,2.9,0,0.011882330738289593,True,0.03064877119963838,-0.008958926531823508,0.0074661267694420275,True,True,0.01104968308114751,time
2024-01-02,BAX,volatility_compression,20.5,7.1,8.6,4.8,bull_high,0.615,0.73,10.8,0,0.002331706556923052,True,0.09430076552337363,-0.01683923608751281,0.0074661267694420275,False,True,0.042860899290034116,target
2024-01-02,AME,volatility_compression,20.5,6.4,9.6,4.5,bull_high,0.615,0.63,6.6,0,-0.015438512490306477,False,0.01789893498164785,-0.020297593358415078,0.0074661267694420275,False,False,,no_trigger
2024-01-02,CHD,bull_flag,20.5,6.1,10.8,3.6,bull_high,0.692,0.65,7.0,0,0.038400751439294334,True,0.046080954659468265,-0.0182009374532206,0.0074661267694420275,True,True,0.017169804536094846,time
2024-01-02,CNC,flat_base,20.4,10.4,5.9,4.1,bull_high,0.538,0.79,13.9,0,0.0015408673704950804,True,0.02503858046234253,-0.03287105352949149,0.0074661267694420275,False,True,0.00012822156686764785,time
2024-01-02,ES,volatility_compression,20.4,5.8,8.6,6.0,bull_high,0.615,0.5,8.4,0,-0.1372301910621515,False,0.018433906319266447,-0.14053882648108917,0.0074661267694420275,False,True,-0.031590031590031487,stop
2024-01-02,BKR,ascending_triangle,20.3,6.8,9.1,4.3,bull_high,0.692,0.53,7.5,5,-0.09520985644753632,False,0.004995853746362133,-0.11431069946221484,0.0074661267694420275,False,False,,no_trigger
2024-01-02,EQIX,flat_base,20.3,6.0,7.5,6.8,bull_high,0.615,0.61,4.6,0,-0.007430046138740876,False,0.026290872484501904,-0.02276226794621783,0.0074661267694420275,False,False,,no_trigger
2024-01-02,GD,flat_base,20.2,6.3,8.0,5.9,bull_high,0.615,0.67,6.6,0,-0.036910019539695305,False,0.0070892966365170285,-0.04415324005509158,0.0074661267694420275,False,False,,no_trigger
2024-01-02,D,three_soldiers,20.1,4.5,11.0,4.6,bull_high,0.692,0.63,6.0,0,-0.04409958403324177,False,0.02215300791893382,-0.05631482698700596,0.0074661267694420275,False,True,-0.03268571428571432,stop
2024-01-02,ITW,volatility_compression,20.0,7.3,6.2,6.4,bull_high,0.538,0.68,8.4,0,-0.03501728602477039,False,0.009332967996075636,-0.03563434608134075,0.0074661267694420275,False,False,,no_trigger
2024-01-31,ALGN,symmetrical_triangle,35.2,14.5,13.7,7.0,bull_high,0.769,1.07,26.6,4,-0.0008250825082508628,False,0.01650165016501659,-0.12920790064846333,0.019153518365378597,False,True,-0.025577557755775526,target
2024-01-31,EA,ascending_triangle,32.5,11.2,12.1,9.2,bull_high,0.692,1.34,15.4,1,0.04111194272103291,True,0.04307661052259415,-0.02190212122202939,0.019153518365378597,True,True,-0.021374716345802014,stop
2024-01-31,CRH,flat_base,29.6,11.0,12.0,6.6,bull_high,0.769,1.2,15.0,0,0.0380503049575569,True,0.04679890622668936,-0.011526202005722297,0.019153518365378597,True,True,0.026379388480462618,time
2024-01-31,CLX,ascending_triangle,29.5,10.1,12.9,6.5,bull_high,0.769,1.17,14.3,5,0.04849491596126132,True,0.09450977643520142,-0.008403948722816024,0.019153518365378597,True,True,0.033285419618340306,target
2024-01-31,T,flat_base,29.4,8.8,12.0,8.5,bull_high,0.917,1.21,11.1,0,-0.06522952079420297,False,0.003869524280474046,-0.08402432979368568,0.019153518365378597,False,True,-0.04156593421708321,stop
2024-01-31,BNY,flat_base,29.2,12.6,11.9,4.7,bull_high,0.667,0.99,17.9,0,-0.018378355370895938,False,0.011351327383085419,-0.03783793634065269,0.019153518365378597,False,False,,no_trigger
2024-01-31,GM,flat_base,29.2,12.4,10.6,6.2,bull_high,0.615,1.4,17.5,0,-0.02067394416357593,False,0.00893304273377371,-0.04032687974995519,0.019153518365378597,False,False,,no_trigger
2024-01-31,C,flat_base,28.4,12.5,12.0,3.9,bull_high,0.846,1.15,17.7,0,-0.027218692353135565,False,0.01017493199154762,-0.058575539697440004,0.019153518365378597,False,False,,no_trigger
2024-01-31,COF,flat_base,28.4,13.5,12.3,2.6,bull_high,0.923,1.2,19.5,0,0.0025966884515549182,True,0.024264820983735724,-0.02371458850024344,0.019153518365378597,False,False,,no_trigger
2024-01-31,COHR,volatility_compression,28.3,14.3,10.6,3.3,bull_high,0.615,1.28,21.0,0,0.29187496503194166,True,0.32562502225240064,-0.01791667938232422,0.019153518365378597,True,True,-0.07934335804645742,target
2024-01-31,COHR,bull_flag,28.3,14.3,10.6,3.3,bull_high,0.615,1.28,21.0,0,0.29187496503194166,True,0.32562502225240064,-0.01791667938232422,0.019153518365378597,True,True,-0.07934335804645742,target
2024-01-31,ABBV,flat_base,28.2,13.7,10.8,3.7,bull_high,0.692,0.85,19.9,0,0.06548555720426141,True,0.07458755868689493,-0.006291990216850896,0.019153518365378597,True,True,0.023757624040303016,target
2024-01-31,HBAN,flat_base,27.9,13.7,11.0,3.1,bull_high,0.833,0.88,19.9,0,-0.0015697891728754243,False,0.005494673972213482,-0.05259027380933301,0.019153518365378597,False,False,,no_trigger
2024-01-31,BAC,flat_base,27.8,12.2,12.0,3.6,bull_high,0.692,1.03,17.1,0,-0.023577862393077575,False,0.009431172765872464,-0.04656641314959653,0.019153518365378597,False,False,,no_trigger
2024-01-31,HCA,flat_base,27.8,10.5,10.6,6.7,bull_high,0.615,1.44,14.1,0,0.0068567393677836375,True,0.03781111254301095,-0.00501081068860465,0.019153518365378597,False,True,-0.014664323252652323,time
2024-01-31,GS,flat_base,27.7,11.4,12.0,4.3,bull_high,0.692,1.33,15.8,0,-0.016622061638163377,False,0.031006924668001146,-0.024009592391161738,0.019153518365378597,False,True,-0.028396481189336575,stop
2024-01-31,HBAN,ascending_triangle,27.6,13.1,11.0,3.5,bull_high,0.833,0.88,18.7,4,-0.0015697891728754243,False,0.005494673972213482,-0.05259027380933301,0.019153518365378597,False,False,,no_trigger
2024-01-31,GM,bull_flag,27.2,10.4,10.6,6.2,bull_high,0.615,1.4,14.0,0,-0.02067394416357593,False,0.00893304273377371,-0.04032687974995519,0.019153518365378597,False,False,,no_trigger
2024-01-31,CPAY,flat_base,27.1,11.5,12.6,2.9,bull_high,0.692,0.89,16.0,0,-0.06179388946271114,False,0.02669468105704853,-0.10701986270453934,0.019153518365378597,False,False,,no_trigger
2024-01-31,CRWD,bull_flag,26.9,14.3,9.7,2.9,bull_high,0.615,0.88,23.6,0,0.12970207079286333,True,0.13794142488455186,-0.0066522628596538125,0.019153518365378597,True,True,0.06342412451361867,target
2024-01-31,GEN,flat_base,26.9,12.0,13.0,2.0,bull_high,0.769,1.04,16.7,0,-0.09430759393309418,False,0.02166517849184979,-0.1894647467522923,0.019153518365378597,False,False,,no_trigger
2024-01-31,ADSK,bull_flag,26.8,9.7,10.7,6.3,bull_high,0.692,0.84,12.7,0,0.0342828540581801,True,0.06331861812483885,-0.008324130684535636,0.019153518365378597,True,True,0.03967761934283942,target
2024-01-31,CAT,ascending_triangle,26.8,13.2,12.1,1.5,bull_high,0.692,1.03,18.9,4,0.04442008460456259,True,0.1043068661405302,-0.004286993255618987,0.019153518365378597,True,True,0.02417951579928168,target
2024-01-31,ADSK,volatility_compression,26.8,9.7,10.7,6.3,bull_high,0.692,0.84,12.7,0,0.0342828540581801,True,0.06331861812483885,-0.008324130684535636,0.019153518365378597,True,True,0.03967761934283942,target
2024-01-31,CMG,flat_base,26.7,9.0,12.0,5.7,bull_high,0.846,1.14,11.5,0,0.08541429762477404,True,0.12917570300100056,-0.0009113239306995924,0.019153518365378597,True,True,0.030699959066721183,target
2024-01-31,ADSK,flat_base,26.7,9.6,10.7,6.3,bull_high,0.692,0.84,12.5,0,0.0342828540581801,True,0.06331861812483885,-0.008324130684535636,0.019153518365378597,True,True,0.03967761934283942,target
2024-01-31,CRH,bull_flag,26.6,8.0,12.0,6.6,bull_high,0.769,1.2,9.7,0,0.0380503049575569,True,0.04679890622668936,-0.011526202005722297,0.019153518365378597,True,True,0.026379388480462618,time
2024-01-31,CTAS,flat_base,26.1,8.5,11.7,5.9,bull_high,0.615,0.98,10.5,0,0.012028135950303165,True,0.03203998150406484,-0.006493632967347174,0.019153518365378597,False,True,0.0024676328025989847,time
2024-01-31,GPN,flat_base,26.1,10.9,12.1,3.1,bull_high,0.692,0.9,14.9,0,0.04073673249914922,True,0.04298327304760563,-0.01602529499043892,0.019153518365378597,True,True,-0.031512448903753265,stop
2024-01-31,C,bull_flag,26.0,10.0,12.0,3.9,bull_high,0.846,1.15,13.2,0,-0.027218692353135565,False,0.01017493199154762,-0.058575539697440004,0.019153518365378597,False,False,,no_trigger
2024-01-31,CAT,bull_flag,26.0,8.2,12.0,5.8,bull_high,0.692,1.03,10.0,0,0.04442008460456259,True,0.1043068661405302,-0.004286993255618987,0.019153518365378597,True,True,0.04430209035738364,target
2024-01-31,AMGN,volatility_compression,26.0,6.1,12.3,7.6,bull_high,0.692,1.05,6.2,0,-0.07767885217111559,False,0.04839428065086104,-0.08779000594136366,0.019153518365378597,False,True,0.03488055536650103,target
2024-01-31,CTAS,symmetrical_triangle,26.0,6.9,11.1,7.9,bull_high,0.615,0.98,7.7,4,0.012028135950303165,True,0.03203998150406484,-0.006493632967347174,0.019153518365378597,False,True,0.010420515730574342,time
2024-01-31,CAT,flat_base,25.9,8.1,12.0,5.8,bull_high,0.692,1.03,9.8,0,0.04442008460456259,True,0.1043068661405302,-0.004286993255618987,0.019153518365378597,True,True,0.04430209035738364,target
2024-01-31,CIEN,volatility_compression,25.9,12.7,6.3,6.9,bull_high,0.538,0.77,18.0,0,0.06377461121593164,True,0.07026327423098389,-0.006303302952246237,0.019153518365378597,True,True,0.04929577464788726,target
2024-01-31,APO,flat_base,25.9,8.1,12.0,5.8,bull_high,0.769,1.13,12.5,0,0.11698742898456205,True,0.12204797776726672,-0.0275848264831291,0.019153518365378597,True,True,0.04448723145520872,target
2024-01-31,APO,volatility_compression,25.8,8.1,12.0,5.8,bull_high,0.769,1.13,12.4,0,0.11698742898456205,True,0.12204797776726672,-0.0275848264831291,0.019153518365378597,True,True,0.04448723145520872,target
2024-01-31,APH,flat_base,25.7,8.8,12.2,4.7,bull_high,0.769,1.05,11.1,0,0.028348617864405457,True,0.043658773746685364,-0.0027656932556798797,0.019153518365378597,True,True,0.008430595503452487,time
2024-01-31,AMGN,bull_flag,25.7,6.0,12.2,7.6,bull_high,0.692,1.05,5.7,0,-0.07767885217111559,False,0.04839428065086104,-0.08779000594136366,0.019153518365378597,False,True,0.03488055536650103,target
2024-01-31,CTAS,ascending_triangle,25.7,6.9,11.1,7.7,bull_high,0.615,0.98,7.6,4,0.012028135950303165,True,0.03203998150406484,-0.006493632967347174,0.019153518365378597,False,True,0.009470362102133478,time
2024-01-31,CB,flat_base,25.6,12.8,7.5,5.3,bull_high,0.538,1.16,18.2,0,0.013851995426474417,True,0.022800718963775557,-0.009684121924416922,0.019153518365378597,False,True,-0.02040900470025553,stop
2024-01-31,CAH,flat_base,25.5,9.4,10.6,5.5,bull_high,0.615,1.35,12.2,0,-0.0043268497633560665,False,0.025384714081888138,-0.026250126269268925,0.019153518365378597,False,False,,no_trigger
2024-01-31,GDDY,flat_base,25.4,11.8,10.8,2.8,bull_high,0.769,0.83,16.5,0,0.04076495215472753,True,0.06063433008434038,-0.004011196990830079,0.019153518365378597,True,True,0.015010914254223184,time
2024-01-31,GE,flat_base,25.2,7.1,12.0,6.1,bull_high,0.692,1.09,8.0,0,0.101255627303239,True,0.10426242416561937,-0.004209600749766063,0.019153518365378597,True,True,0.042480883602378894,target
2024-01-31,CSX,flat_base,25.0,6.8,12.0,6.2,bull_high,0.769,1.36,7.4,0,0.03496502623691322,True,0.04531450261392367,-0.003076940149694063,0.019153518365378597,True,True,0.022841882569059058,time
2024-01-31,HCA,three_soldiers,25.0,7.7,10.6,6.7,bull_high,0.615,1.44,9.1,0,0.0068567393677836375,True,0.03781111254301095,-0.00501081068860465,0.019153518365378597,False,True,-0.014664323252652323,time
2024-01-31,AKAM,flat_base,25.0,13.5,7.7,3.9,bull_high,0.538,1.17,19.4,0,-0.0701441446374026,False,0.04624979043265509,-0.07816298070175964,0.019153518365378597,False,True,-0.018621677542575266,stop
2024-01-31,FLEX,bull_flag,25.0,8.1,10.6,6.2,bull_high,0.615,1.18,9.9,0,0.1351568230293545,True,0.1391793644217343,-0.03258251622704045,0.019153518365378597,True,True,0.026548647363010103,target
2024-01-31,ARE,symmetrical_triangle,25.0,8.4,12.8,3.7,bull_high,0.846,1.1,13.0,5,-0.059419125890871394,False,0.016846462898729264,-0.07726141682748955,0.019153518365378597,False,False,,no_trigger
2024-01-31,FLEX,flat_base,24.9,8.0,10.6,6.2,bull_high,0.615,1.18,9.7,0,0.1351568230293545,True,0.1391793644217343,-0.03258251622704045,0.019153518365378597,True,True,0.026548647363010103,target
2024-01-31,HII,flat_base,24.9,9.0,10.7,5.2,bull_high,0.615,1.28,11.4,0,0.06178033415448181,True,0.06329546260786545,-0.037159081661339965,0.019153518365378597,True,True,-0.023977442491387002,stop
2024-01-31,HSIC,symmetrical_triangle,24.8,5.6,11.2,8.0,bull_high,0.692,0.8,8.0,4,-0.0161570182178411,False,0.024035292648254547,-0.029376378237042422,0.019153518365378597,False,True,-0.027260638297872286,stop
2024-01-31,EG,volatility_compression,24.8,6.6,10.6,7.6,bull_high,0.615,0.75,7.1,0,-0.029072250912770325,False,0.010807427605103781,-0.10045775574608196,0.019153518365378597,False,False,,no_trigger
2024-01-31,HLT,flat_base,24.7,10.3,11.1,3.3,bull_high,0.615,1.08,13.8,0,0.004692530534405215,True,0.03310739318498013,-0.025912260646022256,0.019153518365378597,False,True,-0.019669429998455445,stop
2024-01-31,ALL,flat_base,24.6,12.3,9.2,3.0,bull_high,0.615,0.82,17.4,0,0.0456784216761108,True,0.08882998927588326,-0.005960853899019125,0.019153518365378597,True,True,0.015988551543496987,target
2024-01-31,FAST,flat_base,24.6,9.6,10.6,4.4,bull_high,0.615,1.4,12.5,0,0.023048842202615383,True,0.03501090230419579,-0.008606913800422222,0.019153518365378597,True,True,-0.02388872089507099,stop
2024-01-31,BNY,bull_flag,24.5,6.0,13.9,4.7,bull_high,0.667,0.99,5.1,0,-0.018378355370895938,False,0.011351327383085419,-0.03783793634065269,0.019153518365378597,False,False,,no_trigger
2024-01-31,COF,bull_flag,24.5,9.9,12.0,2.6,bull_high,0.923,1.2,13.0,0,0.0025966884515549182,True,0.024264820983735724,-0.02371458850024344,0.019153518365378597,False,False,,no_trigger
2024-01-31,DECK,flat_base,24.4,10.1,10.3,4.0,bull_high,0.615,0.88,16.0,0,0.11627363876217744,True,0.18945461315486156,-0.0030403905234674955,0.019153518365378597,True,True,0.0455983334619241,target
2024-01-31,BNY,volatility_compression,24.3,7.7,11.9,4.7,bull_high,0.667,0.99,9.1,0,-0.018378355370895938,False,0.011351327383085419,-0.03783793634065269,0.019153518365378597,False,False,,no_trigger
2024-01-31,ABT,flat_base,24.3,8.5,12.0,3.7,bull_high,0.846,1.13,10.5,0,-0.006119673840911832,False,0.01640808208160971,-0.019246032883763253,0.019153518365378597,False,False,,no_trigger
2024-01-31,AXP,flat_base,24.3,13.0,6.4,4.9,bull_high,0.538,1.78,18.6,0,0.05260536828668272,True,0.06932531099550165,-0.002395666430808796,0.019153518365378597,True,True,0.02517760882811726,time
2024-01-31,DPZ,flat_base,24.2,8.7,11.9,3.5,bull_high,0.846,0.89,10.9,0,-0.007946104579982016,False,0.013929118881613745,-0.03346734948114183,0.019153518365378597,False,False,,no_trigger
2024-01-31,CFG,bull_flag,24.2,9.6,12.0,2.6,bull_high,0.692,1.14,12.4,0,-0.047170009494415854,False,0.0018258538490363296,-0.07973219548361321,0.019153518365378597,False,False,,no_trigger
2024-01-31,CFG,volatility_compression,24.2,9.6,12.0,2.6,bull_high,0.692,1.14,12.4,0,-0.047170009494415854,False,0.0018258538490363296,-0.07973219548361321,0.019153518365378597,False,False,,no_trigger
2024-01-31,F,ascending_triangle,24.2,8.6,7.6,8.0,bull_high,0.538,1.13,13.4,1,0.06260591869252918,True,0.1057530359325094,-0.02368868359350995,0.019153518365378597,True,True,0.051961286965841014,target
2024-01-31,HWM,flat_base,24.1,8.3,9.5,6.3,bull_high,0.615,1.78,10.2,0,0.12073614252196974,True,0.12162026923588476,-0.005476988815388162,0.019153518365378597,True,True,0.03735682819383257,target
2024-01-31,DELL,flat_base,23.9,9.8,9.8,4.3,bull_high,0.692,0.72,15.5,0,0.029186676919849885,True,0.039473599552439786,-0.01722478775751657,0.019153518365378597,True,True,-0.038350910834132335,stop
2024-01-31,CLX,volatility_compression,23.9,5.5,12.0,6.4,bull_high,0.769,1.17,5.5,0,0.04849491596126132,True,0.09450977643520142,-0.008403948722816024,0.019153518365378597,True,True,0.03820291140175858,target
2024-01-31,GPN,bull_flag,23.7,7.5,11.2,4.9,bull_high,0.692,0.9,8.7,0,0.04073673249914922,True,0.04298327304760563,-0.01602529499043892,0.019153518365378597,True,True,-0.034234859426846564,stop
2024-01-31,CHD,volatility_compression,23.7,6.9,10.6,6.1,bull_high,0.615,1.09,7.7,0,-0.026203634044881685,False,0.03313308880362653,-0.03533928620125237,0.019153518365378597,False,True,-0.021189894050529734,stop
2024-01-31,CMG,three_soldiers,23.7,6.0,12.0,5.7,bull_high,0.846,1.14,5.2,0,0.08541429762477404,True,0.12917570300100056,-0.0009113239306995924,0.019153518365378597,True,True,0.030699959066721183,target
2024-01-31,GPN,volatility_compression,23.7,7.5,11.2,4.9,bull_high,0.692,0.9,8.7,0,0.04073673249914922,True,0.04298327304760563,-0.01602529499043892,0.019153518365378597,True,True,-0.034234859426846564,stop
2024-01-31,HII,symmetrical_triangle,23.6,6.0,10.6,7.0,bull_high,0.615,1.28,6.0,5,0.06178033415448181,True,0.06329546260786545,-0.037159081661339965,0.019153518365378597,True,True,-0.031675850828432384,stop
2024-01-31,FIS,bull_flag,23.6,7.7,11.0,4.9,bull_high,0.692,0.88,9.0,0,0.0020797764096207594,True,0.011678185514878203,-0.033914521091983896,0.019153518365378597,False,False,,no_trigger
2024-01-31,ALGN,bull_flag,23.6,7.7,12.0,3.9,bull_high,0.769,1.07,11.8,0,-0.0008250825082508628,False,0.01650165016501659,-0.12920790064846333,0.019153518365378597,False,True,-0.11211221122112225,stop
2024-01-31,DELL,bull_flag,23.5,7.8,11.3,4.3,bull_high,0.692,0.72,11.9,0,0.029186676919849885,True,0.039473599552439786,-0.01722478775751657,0.019153518365378597,True,True,-0.038350910834132335,stop
2024-01-31,CIEN,bull_flag,23.4,9.0,7.5,6.9,bull_high,0.538,0.77,11.5,0,0.06377461121593164,True,0.07026327423098389,-0.006303302952246237,0.019153518365378597,True,True,0.04929577464788726,target
2024-01-31,BLDR,flat_base,23.4,11.9,6.1,5.5,bull_high,0.538,0.57,19.3,0,0.059460968666888325,True,0.06978725135749109,-0.028992911264406063,0.019153518365378597,True,True,-0.04579345648786992,stop
2024-01-31,HII,ascending_triangle,23.3,6.0,10.6,6.7,bull_high,0.615,1.28,5.9,5,0.06178033415448181,True,0.06329546260786545,-0.037159081661339965,0.019153518365378597,True,True,-0.030479207045471912,stop
2024-01-31,CTSH,flat_base,23.2,7.0,12.0,4.1,bull_high,0.692,1.0,7.9,0,-0.007886196163791381,False,0.020426700261372943,-0.033096292676935035,0.019153518365378597,False,False,,no_trigger
2024-01-31,AVB,symmetrical_triangle,23.1,6.0,10.6,6.5,bull_high,0.615,1.06,8.8,4,0.0052233391207989754,True,0.03696822707586289,-0.017062484683628587,0.019153518365378597,False,True,-0.028397565922920975,stop
